    5.326238     5.152789      2     4.778617     5.149857
    5.505159     4.592856      2     5.326238     5.152789
    6.042994     4.424671      2     5.505159     4.592856
    5.595087     4.992190      2     6.042994     4.424671
    6.738977     4.439692      2     5.595087     4.992190
    4.456303     4.193201      2     6.738977     4.439692
    5.647868     5.651259      2     4.456303     4.193201
    6.658713     5.017344      2     5.647868     5.651259
    5.775233     4.345086      2     6.658713     5.017344
    6.581971     4.223528      2     5.775233     4.345086
    6.621613     3.227894      2     6.581971     4.223528
    5.062495     4.466854      2     6.621613     3.227894
    4.933245     6.040715      2     5.062495     4.466854
    5.180711     4.723958      2     4.933245     6.040715
    4.985081     4.437190      2     5.180711     4.723958
    4.795467     4.064722      2     4.985081     4.437190
    6.081411     4.790287      2     4.795467     4.064722
    6.152893     4.648843      2     6.081411     4.790287
    5.221935     4.566187      2     6.152893     4.648843
    6.472128     4.566637      2     5.221935     4.566187
    6.557976     4.686557      2     6.472128     4.566637
    6.565914     4.597869      2     6.557976     4.686557
    5.276636     5.098958      2     6.565914     4.597869
    6.074139     5.391113      2     5.276636     5.098958
    5.739075     4.018151      2     6.074139     5.391113
    5.734303     5.638068      2     5.739075     4.018151
    5.057424     4.670921      2     5.734303     5.638068
    5.139938     4.867520      2     5.057424     4.670921
    6.553393     5.055656      2     5.139938     4.867520
    7.019418     4.628979      2     6.553393     5.055656
    4.958292     4.581744      2     7.019418     4.628979
    5.469689     4.832482      2     4.958292     4.581744
    4.771697     4.750172      2     5.469689     4.832482
    5.142382     4.935000      2     4.771697     4.750172
    5.770242     4.528360      2     5.142382     4.935000
    6.862723     5.533504      2     5.770242     4.528360
    6.563769     3.864438      2     6.862723     5.533504
    4.714157     4.339663      2     6.563769     3.864438
    4.755847     4.314128      2     4.714157     4.339663
    6.246460     4.323038      2     4.755847     4.314128
    6.074430     4.322802      2     6.246460     4.323038
    5.324868     4.189520      2     6.074430     4.322802
    5.835998     5.730887      2     5.324868     4.189520
    5.915983     3.773643      2     5.835998     5.730887
    4.751916     5.028807      2     5.915983     3.773643
    4.751794     4.206909      2     4.751916     5.028807
    4.789996     4.162307      2     4.751794     4.206909
    3.720826     4.818017      2     4.789996     4.162307
    6.483704     5.591589      2     3.720826     4.818017
    6.076804     5.901356      2     6.483704     5.591589
    7.187300     4.237451      2     6.076804     5.901356
    6.856536     3.716960      2     7.187300     4.237451
    5.113699     4.141441      2     6.856536     3.716960
    5.245226     3.645360      2     5.113699     4.141441
    7.023429     4.960920      2     5.245226     3.645360
    5.608843     4.174684      2     7.023429     4.960920
    5.874733     4.676208      2     5.608843     4.174684
    5.211592     3.608126      2     5.874733     4.676208
    3.685017     4.221345      2     5.211592     3.608126
    4.302445     4.194041      2     3.685017     4.221345
    3.717478     3.885515      2     4.302445     4.194041
    4.606274     5.250113      2     3.717478     3.885515
    5.002642     4.424850      2     4.606274     5.250113
    5.349875     4.667864      2     5.002642     4.424850
    5.694801     4.031532      2     5.349875     4.667864
    5.394802     4.435586      2     5.694801     4.031532
    5.618358     4.147936      2     5.394802     4.435586
    6.938701     5.488921      2     5.618358     4.147936
    5.918725     5.046993      2     6.938701     5.488921
    4.760198     5.205661      3     5.429450     5.136976
    4.622472     4.482281      3     4.760198     5.205661
    4.489722     5.970617      3     4.622472     4.482281
    5.254652     5.513136      3     4.489722     5.970617
    5.190111     5.074173      3     5.254652     5.513136
    7.574209     6.413912      3     5.190111     5.074173
    7.329677     5.222424      3     7.574209     6.413912
    7.455535     5.427861      3     7.329677     5.222424
    7.976691     4.536379      3     7.455535     5.427861
    6.419861     5.204535      3     7.976691     4.536379
    5.302433     4.645437      3     6.419861     5.204535
    5.970506     5.070286      3     5.302433     4.645437
    4.780042     4.984831      3     5.970506     5.070286
    5.225609     5.199313      3     4.780042     4.984831
    5.819159     5.097219      3     5.225609     5.199313
    5.559716     5.044762      3     5.819159     5.097219
    4.979054     4.764011      3     5.559716     5.044762
    4.826812     5.740462      3     4.979054     4.764011
    5.216203     5.354718      3     4.826812     5.740462
    6.323584     5.409719      3     5.216203     5.354718
    6.503288     5.268427      3     6.323584     5.409719
    6.614966     5.173376      3     6.503288     5.268427
    6.416303     4.658121      3     6.614966     5.173376
    6.449147     5.515262      3     6.416303     4.658121
    6.302195     5.157461      3     6.449147     5.515262
    6.609475     4.861084      3     6.302195     5.157461
    6.187893     5.104401      3     6.609475     4.861084
    6.238540     5.693199      3     6.187893     5.104401
    7.424918     6.717404      3     6.238540     5.693199
    5.285115     5.132357      3     7.424918     6.717404
    6.694472     5.102405      3     5.285115     5.132357
    9.111201     5.429138      3     6.694472     5.102405
    7.900183     4.535313      3     9.111201     5.429138
    6.489568     5.369574      3     7.900183     4.535313
    6.218360     5.838541      3     6.489568     5.369574
    6.142764     4.855833      3     6.218360     5.838541
    5.543075     5.262261      3     6.142764     4.855833
    8.013749     5.345776      3     5.543075     5.262261
    5.761823     4.963321      3     8.013749     5.345776
    7.117285     5.311318      3     5.761823     4.963321
    6.216471     5.461039      3     7.117285     5.311318
    5.507147     6.197511      3     6.216471     5.461039
    4.870381     5.694088      3     5.507147     6.197511
    4.837613     4.970880      3     4.870381     5.694088
    6.465792     4.973919      3     4.837613     4.970880
    7.336041     5.355740      3     6.465792     4.973919
    6.420092     4.615247      3     7.336041     5.355740
    5.911920     4.687589      3     6.420092     4.615247
    6.503402     5.115423      3     5.911920     4.687589
    7.141104     4.458650      3     6.503402     5.115423
    5.316885     5.520954      3     7.141104     4.458650
    5.876549     5.577712      3     5.316885     5.520954
    5.675387     4.913763      3     5.876549     5.577712
    6.145120     5.246507      3     5.675387     4.913763
    4.170732     4.671321      3     6.145120     5.246507
    5.094795     5.214090      3     4.170732     4.671321
    5.438121     5.471264      3     5.094795     5.214090
    4.570074     5.284001      3     5.438121     5.471264
    5.771367     3.910558      3     4.570074     5.284001
    6.784868     5.897019      3     5.771367     3.910558
    7.331048     5.116321      3     6.784868     5.897019
    6.335504     5.592366      3     7.331048     5.116321
    6.395055     5.662920      3     6.335504     5.592366
    7.853149     5.481271      3     6.395055     5.662920
    6.907038     4.819207      3     7.853149     5.481271
    6.459037     5.574984      3     6.907038     4.819207
    7.009136     6.051081      3     6.459037     5.574984
    6.238074     6.200984      3     7.009136     6.051081
    6.831063     4.892474      3     6.238074     6.200984
    6.778484     6.352191      3     6.831063     4.892474
    4.418644     4.162433      4     4.200594     4.490443
    4.917715     4.216519      4     4.418644     4.162433
    4.633144     4.385492      4     4.917715     4.216519
    3.882042     4.227304      4     4.633144     4.385492
    4.155303     5.965266      4     3.882042     4.227304
    4.600193     3.860960      4     4.155303     5.965266
    4.107322     5.352075      4     4.600193     3.860960
    4.950353     5.307379      4     4.107322     5.352075
    5.597203     5.612661      4     4.950353     5.307379
    6.682513     4.990017      4     5.597203     5.612661
    4.892547     3.623423      4     6.682513     4.990017
    4.497403     4.344283      4     4.892547     3.623423
    4.445970     3.538924      4     4.497403     4.344283
    3.118654     4.403539      4     4.445970     3.538924
    5.353244     4.999460      4     3.118654     4.403539
    6.718628     5.106513      4     5.353244     4.999460
    6.682849     5.635813      4     6.718628     5.106513
    5.635047     5.372648      4     6.682849     5.635813
    5.791274     5.591998      4     5.635047     5.372648
    5.895467     6.105143      4     5.791274     5.591998
    5.955187     6.053586      4     5.895467     6.105143
    5.147489     5.848665      4     5.955187     6.053586
    5.530484     4.326977      4     5.147489     5.848665
    4.485119     4.812623      4     5.530484     4.326977
    4.887777     4.355365      4     4.485119     4.812623
    5.460257     4.366865      4     4.887777     4.355365
    4.432800     4.337541      4     5.460257     4.366865
    5.780654     5.587680      4     4.432800     4.337541
    6.203882     4.282344      4     5.780654     5.587680
    4.641653     4.261788      4     6.203882     4.282344
    5.062827     4.682517      4     4.641653     4.261788
    3.224323     3.682392      4     5.062827     4.682517
    4.851346     5.411954      4     3.224323     3.682392
    5.432856     5.474090      4     4.851346     5.411954
    4.360851     4.862638      4     5.432856     5.474090
    5.247781     5.337265      4     4.360851     4.862638
    6.819546     5.737497      4     5.247781     5.337265
    6.628521     5.323038      4     6.819546     5.737497
    6.732909     5.842400      4     6.628521     5.323038
    5.942044     4.631350      4     6.732909     5.842400
    4.995118     4.132098      4     5.942044     4.631350
    4.231169     5.088059      4     4.995118     4.132098
    3.489435     4.933499      4     4.231169     5.088059
    4.304875     4.557128      4     3.489435     4.933499
    3.761337     5.278380      4     4.304875     4.557128
    4.454791     5.031599      4     3.761337     5.278380
    3.312376     4.654171      4     4.454791     5.031599
    3.400713     4.675633      4     3.312376     4.654171
    3.829111     4.151580      4     3.400713     4.675633
    2.686076     3.775477      4     3.829111     4.151580
    3.131250     5.102958      4     2.686076     3.775477
    4.207223     4.026960      4     3.131250     5.102958
    3.887529     3.835509      4     4.207223     4.026960
    4.661082     4.821235      4     3.887529     3.835509
    4.600948     5.632172      4     4.661082     4.821235
    5.180023     4.584127      4     4.600948     5.632172
    5.867691     4.993871      4     5.180023     4.584127
    5.408748     5.228023      4     5.867691     4.993871
    6.053979     5.783102      4     5.408748     5.228023
    4.987963     4.246330      4     6.053979     5.783102
    4.878242     4.296117      4     4.987963     4.246330
    4.081071     5.634076      4     4.878242     4.296117
    5.872549     5.011396      4     4.081071     5.634076
    5.146122     5.022379      4     5.872549     5.011396
    5.060295     4.933751      4     5.146122     5.022379
    4.346354     4.382513      4     5.060295     4.933751
    4.659084     5.324928      4     4.346354     4.382513
    4.565864     4.920042      4     4.659084     5.324928
    5.379071     5.177374      4     4.565864     4.920042
    3.367201     4.751063      4     5.379071     5.177374
    3.489848     3.427984      5     2.947044     5.178710
    3.777707     3.716293      5     3.489848     3.427984
    5.266171     5.604170      5     3.777707     3.716293
    4.687980     3.982666      5     5.266171     5.604170
    5.166287     3.705442      5     4.687980     3.982666
    4.226314     4.872531      5     5.166287     3.705442
    3.216830     2.361736      5     4.226314     4.872531
    4.160524     4.753073      5     3.216830     2.361736
    5.936326     4.935938      5     4.160524     4.753073
    5.411721     4.388615      5     5.936326     4.935938
    5.302527     4.584589      5     5.411721     4.388615
    7.275788     4.434776      5     5.302527     4.584589
    6.208500     5.155421      5     7.275788     4.434776
    5.549920     5.251619      5     6.208500     5.155421
    4.605821     3.773325      5     5.549920     5.251619
    5.304553     4.443804      5     4.605821     3.773325
    4.845307     4.025295      5     5.304553     4.443804
    4.976434     5.040141      5     4.845307     4.025295
    3.947082     3.471210      5     4.976434     5.040141
    3.836903     3.838213      5     3.947082     3.471210
    3.951522     3.775151      5     3.836903     3.838213
    2.724032     3.263272      5     3.951522     3.775151
    2.897540     3.341210      5     2.724032     3.263272
    4.595983     4.114075      5     2.897540     3.341210
    5.898393     4.019777      5     4.595983     4.114075
    5.896255     5.343042      5     5.898393     4.019777
    6.682168     4.480890      5     5.896255     5.343042
    5.969037     4.524437      5     6.682168     4.480890
    5.125000     3.813686      5     5.969037     4.524437
    4.436221     4.847410      5     5.125000     3.813686
    5.180206     4.923876      5     4.436221     4.847410
    3.499054     3.197983      5     5.180206     4.923876
    3.484104     2.863697      5     3.499054     3.197983
    3.432950     3.667763      5     3.484104     2.863697
    3.684241     4.075195      5     3.432950     3.667763
    3.631251     3.850148      5     3.684241     4.075195
    3.745367     4.418914      5     3.631251     3.850148
    4.276690     4.855063      5     3.745367     4.418914
    4.159066     4.313509      5     4.276690     4.855063
    4.443621     4.207839      5     4.159066     4.313509
    5.456375     4.233864      5     4.443621     4.207839
    5.223775     5.149705      5     5.456375     4.233864
    6.559470     4.665691      5     5.223775     5.149705
    4.493051     4.229116      5     6.559470     4.665691
    4.703218     4.726440      5     4.493051     4.229116
    4.904828     4.380158      5     4.703218     4.726440
    3.309451     4.626136      5     4.904828     4.380158
    4.149845     4.561602      5     3.309451     4.626136
    3.616778     4.118747      5     4.149845     4.561602
    2.883680     3.829191      5     3.616778     4.118747
    3.165195     4.286558      5     2.883680     3.829191
    2.833704     4.863918      5     3.165195     4.286558
    4.050678     5.066644      5     2.833704     4.863918
    4.646773     4.922481      5     4.050678     5.066644
    4.321657     3.422541      5     4.646773     4.922481
    3.909314     4.620905      5     4.321657     3.422541
    4.406392     4.640178      5     3.909314     4.620905
    2.644491     3.253530      5     4.406392     4.640178
    2.907775     4.490378      5     2.644491     3.253530
    4.157362     4.443916      5     2.907775     4.490378
    4.409172     4.013752      5     4.157362     4.443916
    4.514973     3.651609      5     4.409172     4.013752
    4.058029     3.838072      5     4.514973     3.651609
    3.486829     4.169951      5     4.058029     3.838072
    4.311608     5.159543      5     3.486829     4.169951
    5.133834     3.682595      5     4.311608     5.159543
    5.121489     4.582843      5     5.133834     3.682595
    6.247025     4.428736      5     5.121489     4.582843
    6.812210     4.944605      5     6.247025     4.428736
    6.995573     4.145012      5     6.812210     4.944605
    5.183986     5.330076      6     4.478667     5.016461
    5.170502     5.764484      6     5.183986     5.330076
    5.737988     5.573624      6     5.170502     5.764484
    5.123942     5.407949      6     5.737988     5.573624
    4.444042     6.018927      6     5.123942     5.407949
    4.449187     6.118497      6     4.444042     6.018927
    4.461650     5.324094      6     4.449187     6.118497
    5.005848     4.389053      6     4.461650     5.324094
    5.452916     6.108439      6     5.005848     4.389053
    5.257401     5.759738      6     5.452916     6.108439
    5.172381     4.767930      6     5.257401     5.759738
    4.315006     5.698916      6     5.172381     4.767930
    4.024888     5.241900      6     4.315006     5.698916
    3.398577     5.107753      6     4.024888     5.241900
    4.318015     4.981836      6     3.398577     5.107753
    4.322419     5.209678      6     4.318015     4.981836
    3.646352     4.899375      6     4.322419     5.209678
    3.169412     5.107903      6     3.646352     4.899375
    2.746617     5.215560      6     3.169412     5.107903
    3.733016     5.459655      6     2.746617     5.215560
    4.471588     4.878056      6     3.733016     5.459655
    4.442112     4.779133      6     4.471588     4.878056
    5.743215     6.589435      6     4.442112     4.779133
    4.588198     4.950609      6     5.743215     6.589435
    4.770440     5.084820      6     4.588198     4.950609
    3.640787     5.315893      6     4.770440     5.084820
    4.788144     5.808945      6     3.640787     5.315893
    5.128514     5.219394      6     4.788144     5.808945
    6.931298     5.183954      6     5.128514     5.219394
    5.327685     4.205694      6     6.931298     5.183954
    3.752512     4.113252      6     5.327685     4.205694
    3.650900     4.905871      6     3.752512     4.113252
    4.227160     4.723946      6     3.650900     4.905871
    3.736526     4.971610      6     4.227160     4.723946
    3.773976     5.502351      6     3.736526     4.971610
    4.100492     4.862808      6     3.773976     5.502351
    4.006115     5.671261      6     4.100492     4.862808
    4.575840     4.986436      6     4.006115     5.671261
    4.498680     3.882014      6     4.575840     4.986436
    4.425303     5.098690      6     4.498680     3.882014
    5.238674     5.098294      6     4.425303     5.098690
    4.879796     5.115172      6     5.238674     5.098294
    3.612371     4.295818      6     4.879796     5.115172
    3.274790     4.830788      6     3.612371     4.295818
    3.058609     5.229209      6     3.274790     4.830788
    2.849697     3.888965      6     3.058609     5.229209
    5.095699     5.802741      6     2.849697     3.888965
    4.516637     4.892847      6     5.095699     5.802741
    4.759430     5.255808      6     4.516637     4.892847
    3.409569     4.975170      6     4.759430     5.255808
    5.179588     5.035633      6     3.409569     4.975170
    4.213762     5.292176      6     5.179588     5.035633
    4.067592     5.555745      6     4.213762     5.292176
    2.163296     5.005041      6     4.067592     5.555745
    4.030493     4.945027      6     2.163296     5.005041
    4.009770     5.450519      6     4.030493     4.945027
    4.276421     5.162269      6     4.009770     5.450519
    5.885925     5.817771      6     4.276421     5.162269
    6.313079     5.388821      6     5.885925     5.817771
    3.653524     4.189945      6     6.313079     5.388821
    3.872227     5.269161      6     3.653524     4.189945
    3.507589     5.191952      6     3.872227     5.269161
    5.044649     6.001328      6     3.507589     5.191952
    4.756895     4.161323      6     5.044649     6.001328
    4.477490     5.513973      6     4.756895     4.161323
    7.175392     5.882961      6     4.477490     5.513973
    4.671652     5.979117      6     7.175392     5.882961
    3.606270     5.447842      6     4.671652     5.979117
    3.996965     4.480581      6     3.606270     5.447842
    3.893211     4.472927      6     3.996965     4.480581
    5.306365     3.986025      7     4.699966     4.691668
    3.384483     4.098666      7     5.306365     3.986025
    3.957124     4.689077      7     3.384483     4.098666
    5.087360     5.328030      7     3.957124     4.689077
    3.667465     4.976677      7     5.087360     5.328030
    3.835077     4.868404      7     3.667465     4.976677
    3.872698     4.783472      7     3.835077     4.868404
    5.877220     6.109502      7     3.872698     4.783472
    5.319985     4.853368      7     5.877220     6.109502
    5.548582     5.240482      7     5.319985     4.853368
    3.936323     4.367746      7     5.548582     5.240482
    6.079612     6.093590      7     3.936323     4.367746
    4.853359     5.619035      7     6.079612     6.093590
    4.150318     5.044001      7     4.853359     5.619035
    4.969512     6.403425      7     4.150318     5.044001
    4.208512     4.759941      7     4.969512     6.403425
    4.107090     4.299954      7     4.208512     4.759941
    4.193763     3.865742      7     4.107090     4.299954
    3.627713     4.806946      7     4.193763     3.865742
    4.433972     4.895914      7     3.627713     4.806946
    4.595180     4.520494      7     4.433972     4.895914
    5.056502     4.246234      7     4.595180     4.520494
    3.270699     4.115313      7     5.056502     4.246234
    3.079499     5.289556      7     3.270699     4.115313
    5.364440     5.391568      7     3.079499     5.289556
    3.565942     4.158476      7     5.364440     5.391568
    3.976692     5.283080      7     3.565942     4.158476
    3.713442     5.332335      7     3.976692     5.283080
    4.197686     5.777105      7     3.713442     5.332335
    4.790258     5.105901      7     4.197686     5.777105
    5.088049     6.525810      7     4.790258     5.105901
    4.462272     4.936186      7     5.088049     6.525810
    5.141895     4.940979      7     4.462272     4.936186
    4.074488     3.652255      7     5.141895     4.940979
    4.185303     5.433234      7     4.074488     3.652255
    3.018770     4.557741      7     4.185303     5.433234
    2.867091     4.835862      7     3.018770     4.557741
    4.188119     5.076783      7     2.867091     4.835862
    3.275727     4.101123      7     4.188119     5.076783
    4.179855     5.204465      7     3.275727     4.101123
    3.469503     5.686439      7     4.179855     5.204465
    3.139187     4.220825      7     3.469503     5.686439
    2.287832     5.069340      7     3.139187     4.220825
    4.478492     4.628749      7     2.287832     5.069340
    4.082875     4.200248      7     4.478492     4.628749
    4.603202     3.162047      7     4.082875     4.200248
    4.552464     4.632965      7     4.603202     3.162047
    5.869705     5.853042      7     4.552464     4.632965
    6.345548     5.312910      7     5.869705     5.853042
    6.068480     5.477379      7     6.345548     5.312910
    4.928419     4.434748      7     6.068480     5.477379
    5.248510     4.336239      7     4.928419     4.434748
    5.684139     5.282589      7     5.248510     4.336239
    4.201263     4.960543      7     5.684139     5.282589
    6.123956     5.273122      7     4.201263     4.960543
    4.848840     3.879322      7     6.123956     5.273122
    3.519239     3.794710      7     4.848840     3.879322
    3.342296     5.161846      7     3.519239     3.794710
    3.845982     5.385620      7     3.342296     5.161846
    4.412062     4.587165      7     3.845982     5.385620
    4.799365     4.711962      7     4.412062     4.587165
    4.264672     4.739397      7     4.799365     4.711962
    4.451262     5.318680      7     4.264672     4.739397
    3.895181     4.706250      7     4.451262     5.318680
    3.222924     4.081490      7     3.895181     4.706250
    2.732993     5.023395      7     3.222924     4.081490
    3.869064     5.206485      7     2.732993     5.023395
    5.017756     4.873118      7     3.869064     5.206485
    4.736297     4.341875      7     5.017756     4.873118
    4.641418     5.178562      7     4.736297     4.341875
    4.193775     4.416241      8     5.821559     5.115103
    4.150462     4.165691      8     4.193775     4.416241
    4.910613     5.058955      8     4.150462     4.165691
    5.036745     5.390422      8     4.910613     5.058955
    6.251540     5.667827      8     5.036745     5.390422
    7.181722     5.440440      8     6.251540     5.667827
    7.326512     5.180422      8     7.181722     5.440440
    4.737942     5.328361      8     7.326512     5.180422
    5.603281     5.038300      8     4.737942     5.328361
    6.236161     4.979745      8     5.603281     5.038300
    6.403640     4.829530      8     6.236161     4.979745
    6.843169     5.688675      8     6.403640     4.829530
    5.036644     4.920028      8     6.843169     5.688675
    6.433324     5.132185      8     5.036644     4.920028
    6.689789     4.426704      8     6.433324     5.132185
    6.220819     4.965832      8     6.689789     4.426704
    5.920645     4.732221      8     6.220819     4.965832
    5.692907     4.856680      8     5.920645     4.732221
    4.699955     5.190503      8     5.692907     4.856680
    5.796777     4.200241      8     4.699955     5.190503
    6.299028     4.217743      8     5.796777     4.200241
    6.949241     4.332373      8     6.299028     4.217743
    6.561795     4.502600      8     6.949241     4.332373
    6.206187     4.527181      8     6.561795     4.502600
    6.079429     4.841961      8     6.206187     4.527181
    5.119417     5.108372      8     6.079429     4.841961
    5.239805     5.732344      8     5.119417     5.108372
    5.226502     5.785096      8     5.239805     5.732344
    5.549931     5.062483      8     5.226502     5.785096
    7.280251     5.068762      8     5.549931     5.062483
    6.638142     5.781299      8     7.280251     5.068762
    6.576098     5.050139      8     6.638142     5.781299
    7.524599     5.140556      8     6.576098     5.050139
    5.758007     5.215047      8     7.524599     5.140556
    5.669521     3.866013      8     5.758007     5.215047
    6.406672     5.549225      8     5.669521     3.866013
    6.246537     4.462586      8     6.406672     5.549225
    4.676878     5.990707      8     6.246537     4.462586
    5.777931     4.724171      8     4.676878     5.990707
    6.542919     4.004708      8     5.777931     4.724171
    5.034201     5.256975      8     6.542919     4.004708
    6.002534     4.192516      8     5.034201     5.256975
    6.195535     4.975486      8     6.002534     4.192516
    5.514948     4.800199      8     6.195535     4.975486
    5.475707     4.213889      8     5.514948     4.800199
    5.324229     4.950272      8     5.475707     4.213889
    6.316882     5.347461      8     5.324229     4.950272
    6.084490     4.723376      8     6.316882     5.347461
    5.569054     5.230579      8     6.084490     4.723376
    5.373245     5.502188      8     5.569054     5.230579
    6.748509     5.198102      8     5.373245     5.502188
    6.635560     5.655052      8     6.748509     5.198102
    5.300535     5.051949      8     6.635560     5.655052
    5.042995     5.273153      8     5.300535     5.051949
    6.858277     6.116757      8     5.042995     5.273153
    6.851374     5.858608      8     6.858277     6.116757
    6.866408     5.593474      8     6.851374     5.858608
    7.778145     5.182850      8     6.866408     5.593474
    6.579659     5.900456      8     7.778145     5.182850
    7.148032     5.488051      8     6.579659     5.900456
    7.046335     6.288672      8     7.148032     5.488051
    5.463771     4.465887      8     7.046335     6.288672
    4.702680     4.812484      8     5.463771     4.465887
    5.870934     5.272237      8     4.702680     4.812484
    4.589305     4.129531      8     5.870934     5.272237
    5.186731     4.538154      8     4.589305     4.129531
    5.345116     5.071555      8     5.186731     4.538154
    6.173314     4.486406      8     5.345116     5.071555
    4.953307     5.077736      8     6.173314     4.486406
    5.733080     4.768963      8     4.953307     5.077736
    4.989283     2.379563      9     4.948740     2.863305
    4.377379     2.183865      9     4.989283     2.379563
    3.285691     1.868807      9     4.377379     2.183865
    3.604467     2.391858      9     3.285691     1.868807
    4.690094     3.323842      9     3.604467     2.391858
    5.007917     2.211373      9     4.690094     3.323842
    4.864158     2.739939      9     5.007917     2.211373
    4.978939     3.100259      9     4.864158     2.739939
    5.909197     3.449991      9     4.978939     3.100259
    6.180541     2.978039      9     5.909197     3.449991
    6.166930     3.098316      9     6.180541     2.978039
    4.796437     2.163786      9     6.166930     3.098316
    3.628157     1.664144      9     4.796437     2.163786
    4.088203     2.862055      9     3.628157     1.664144
    4.774243     2.847915      9     4.088203     2.862055
    3.886956     2.094172      9     4.774243     2.847915
    3.533620     3.099991      9     3.886956     2.094172
    4.894672     4.586270      9     3.533620     3.099991
    5.168216     2.964799      9     4.894672     4.586270
    5.954537     3.301398      9     5.168216     2.964799
    6.819811     3.698605      9     5.954537     3.301398
    5.846465     2.758004      9     6.819811     3.698605
    4.978966     3.162308      9     5.846465     2.758004
    4.925157     3.131221      9     4.978966     3.162308
    4.174278     2.349980      9     4.925157     3.131221
    4.131578     2.024561      9     4.174278     2.349980
    3.733263     3.252694      9     4.131578     2.024561
    3.511524     2.849002      9     3.733263     3.252694
    2.296696     2.694958      9     3.511524     2.849002
    3.218944     2.399972      9     2.296696     2.694958
    3.370849     3.277494      9     3.218944     2.399972
    3.384110     2.875287      9     3.370849     3.277494
    3.114269     2.763294      9     3.384110     2.875287
    5.451722     3.169392      9     3.114269     2.763294
    4.701950     1.739031      9     5.451722     3.169392
    4.310648     3.466011      9     4.701950     1.739031
    4.565818     2.897391      9     4.310648     3.466011
    5.592126     3.524321      9     4.565818     2.897391
    5.169648     3.036359      9     5.592126     3.524321
    6.601030     3.622462      9     5.169648     3.036359
    5.773371     2.858526      9     6.601030     3.622462
    5.727012     3.246931      9     5.773371     2.858526
    5.603952     2.386485      9     5.727012     3.246931
    6.383960     2.959737      9     5.603952     2.386485
    4.400364     2.611559      9     6.383960     2.959737
    3.935763     2.166176      9     4.400364     2.611559
    3.708470     2.771900      9     3.935763     2.166176
    3.965493     2.849738      9     3.708470     2.771900
